Audi,A8,2018,94000.0,Dizel,3.0,4/5,144000.0,210,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q8,2019,31000.0,Dizel,3.0,4/5,189000.0,210,Monovolumen,Sva četiri,Automatik,Euro 6
Audi,A3,2017,35000.0,Dizel,1.6,4/5,37300.0,85,Limuzina,Prednji,Automatik,Euro 6
Audi,Q8,2019,9670.0,Dizel,5.0,4/5,165000.0,210,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2019,6750.0,Dizel,2.0,4/5,85000.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,181004.0,Dizel,2.0,4/5,31990.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q5,2019,37700.0,Dizel,2.0,4/5,82900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q5,2018,64000.0,Dizel,2.0,4/5,79000.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2017,53000.0,Dizel,2.0,4/5,36500.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,RS3,2019,12000.0,Benzin,2.5,4/5,119000.0,294,Malo auto,Sva četiri,Automatik,Euro 6
Audi,Q7,2017,80000.0,Dizel,3.0,4/5,105000.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,A8,2018,38000.0,Dizel,3.0,4/5,152000.0,243,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A5,2019,14370.0,Dizel,2.0,4/5,83090.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A6 Allroad,2017,65650.0,Dizel,3.0,4/5,80260.0,200,Off-Road,Sva četiri,Automatik,Euro 6
Audi,A4,2017,80820.0,Dizel,2.0,4/5,70660.0,140,Karavan,Sva četiri,Automatik,Euro 6
